Analysis Time;Product Name;Product Code;Sample Type;Sample Number;Sample Comment;Instrument Name;Instrument Serial Number;Humedad;Standard Deviation Humedad;Min Humedad;Max Humedad;Global H Humedad;Neighbourhood H Humedad;t-statistics Humedad;Ref Humedad;Grasa;Standard Deviation Grasa;Min Grasa;Max Grasa;Global H Grasa;Neighbourhood H Grasa;t-statistics Grasa;Ref Grasa;Cenizas;Standard Deviation Cenizas;Min Cenizas;Max Cenizas;Global H Cenizas;Neighbourhood H Cenizas;Ref Cenizas;pH;Standard Deviation pH;Min pH;Max pH;Global H pH;Neighbourhood H pH;t-statistics pH;Ref pH;Cup id;Cup type
02/02/2022 21:07;CACAO (TORTA);CACAO_TORTA;Normal;250/22;;NIRS DS3 F;91889831;1.61;0.087;1.501;1.736;1.07;0.5;0.08;2.6;11.76;0.072;11.681;11.898;1.07;0.5;-0.39;11.63;;;;;;;;5.6;0.171;5.226;5.708;1.07;0.5;-1.61;5.38;82125;2501
02/02/2022 21:08;CACAO (TORTA);CACAO_TORTA;Normal;251/22;;NIRS DS3 F;91889831;1.55;0.036;1.503;1.602;1.19;0.65;-0.03;2.53;11.87;0.078;11.732;11.96;1.19;0.65;-0.36;11.85;;;;;;;;5.56;0.103;5.447;5.689;1.19;0.65;-1.66;5.37;82139;2501
03/02/2022 16:08;CACAO (POLVO);CACAO_POLVO;Normal;355/22;;NIRS DS3 F;91889831;2.58;0.003;2.576;2.586;0.71;0.21;0.19;3.85;11.11;0.02;11.078;11.137;0.34;0.05;;;;;;;;;;5.71;0.062;5.631;5.835;0.71;0.21;-1.42;5.52;82125;2501
03/02/2022 16:10;CACAO (TORTA);CACAO_TORTA;Normal;360/22;;NIRS DS3 F;91889831;2.06;0.063;1.982;2.138;0.94;0.43;1.05;4.23;11.7;0.044;11.656;11.763;0.94;0.43;-0.41;;;;;;;;;5.98;0.11;5.816;6.14;0.94;0.43;-1.27;5.5;82125;2501
03/02/2022 16:11;CACAO (TORTA);CACAO_TORTA;Normal;361/22;;NIRS DS3 F;91889831;1.96;0.048;1.878;2.009;0.55;0.28;0.83;3.61;10.84;0.061;10.734;10.928;0.55;0.28;-0.64;;;;;;;;;5.77;0.142;5.624;6.03;0.55;0.28;-1.46;5.46;82139;2501
03/02/2022 16:12;CACAO (TORTA);CACAO_TORTA;Normal;362/22;;NIRS DS3 F;91889831;1.82;0.059;1.742;1.93;0.6;0.26;0.54;3.93;11.06;0.032;11.004;11.095;0.6;0.26;-0.58;;;;;;;;;5.81;0.104;5.668;5.941;0.6;0.26;-1.42;5.38;82125;2501
03/02/2022 16:13;CACAO (TORTA);CACAO_TORTA;Normal;363/22;;NIRS DS3 F;91889831;2.06;0.044;1.999;2.133;0.83;0.44;1.05;4;10.62;0.037;10.57;10.669;0.83;0.44;-0.7;;;;;;;;;5.85;0.133;5.582;5.968;0.83;0.44;-1.39;5.49;82139;2501
03/02/2022 16:14;CACAO (TORTA);CACAO_TORTA;Normal;364/22;;NIRS DS3 F;91889831;2.08;0.06;1.978;2.171;1.07;0.49;1.1;4.13;10.03;0.067;9.941;10.14;1.07;0.49;-0.86;;;;;;;;;5.75;0.186;5.401;5.887;1.07;0.49;-1.48;5.48;82125;2501
03/02/2022 16:15;CACAO (TORTA);CACAO_TORTA;Normal;365/22;;NIRS DS3 F;91889831;1.79;0.038;1.755;1.858;0.56;0.33;0.48;3.05;11.24;0.083;11.14;11.36;0.56;0.33;-0.53;;;;;;;;;5.78;0.077;5.675;5.869;0.56;0.33;-1.46;5.47;82139;2501
03/02/2022 16:16;CACAO (TORTA);CACAO_TORTA;Normal;366/22;;NIRS DS3 F;91889831;2.23;0.076;2.132;2.318;1.08;0.62;1.41;4.16;11.47;0.052;11.406;11.561;1.08;0.62;-0.47;;;;;;;;;5.84;0.085;5.753;5.975;1.08;0.62;-1.39;5.53;82125;2501
03/02/2022 16:18;CACAO (TORTA);CACAO_TORTA;Normal;367/22;;NIRS DS3 F;91889831;1.4;0.041;1.35;1.444;0.62;0.26;-0.36;2.54;10.67;0.059;10.58;10.746;0.62;0.26;-0.69;;;;;;;;;7.92;0.068;7.818;8.01;0.62;0.26;0.52;7.37;82139;2501
03/02/2022 16:20;CACAO (TORTA);CACAO_TORTA;Normal;368/22;;NIRS DS3 F;91889831;1.51;0.054;1.438;1.594;0.58;0.2;-0.13;2.51;10.59;0.052;10.507;10.645;0.58;0.2;-0.71;;;;;;;;;8.03;0.105;7.902;8.204;0.58;0.2;0.63;7.4;82125;2501
03/02/2022 16:21;CACAO (TORTA);CACAO_TORTA;Normal;369/22;;NIRS DS3 F;91889831;1.44;0.023;1.403;1.464;0.62;0.32;-0.28;2.41;10.82;0.045;10.775;10.91;0.62;0.32;-0.65;;;;;;;;;8.18;0.074;8.04;8.242;0.62;0.32;0.77;7.52;82139;2501
03/02/2022 16:22;CACAO (TORTA);CACAO_TORTA;Normal;370/22;;NIRS DS3 F;91889831;1.44;0.051;1.4;1.529;0.69;0.28;-0.26;2.36;11.09;0.055;10.996;11.152;0.69;0.28;-0.57;;;;;;;;;8.17;0.091;8.076;8.307;0.69;0.28;0.76;7.57;82125;2501
03/02/2022 16:23;CACAO (TORTA);CACAO_TORTA;Normal;371/22;;NIRS DS3 F;91889831;1.49;0.066;1.407;1.578;0.54;0.23;-0.17;2.57;10.46;0.025;10.439;10.507;0.54;0.23;-0.74;;;;;;;;;7.98;0.129;7.857;8.201;0.54;0.23;0.58;7.35;82139;2501
03/02/2022 16:24;CACAO (TORTA);CACAO_TORTA;Normal;372-373/22;;NIRS DS3 F;91889831;1.52;0.045;1.48;1.596;0.74;0.4;-0.09;2.33;11.41;0.062;11.303;11.474;0.74;0.4;-0.49;;;;;;;;;5.8;0.109;5.656;5.98;0.74;0.4;-1.43;5.52;82125;2501
03/02/2022 16:25;CACAO (TORTA);CACAO_TORTA;Normal;374/22;;NIRS DS3 F;91889831;1.51;0.03;1.481;1.568;0.79;0.23;-0.13;2.1;11;0.066;10.872;11.086;0.79;0.23;-0.6;;;;;;;;;5.75;0.093;5.647;5.887;0.79;0.23;-1.48;5.51;82139;2501
03/02/2022 16:26;CACAO (TORTA);CACAO_TORTA;Normal;375/22;;NIRS DS3 F;91889831;1.57;0.024;1.547;1.619;0.7;0.24;0.01;2.38;11.11;0.051;11.06;11.191;0.7;0.24;-0.57;;;;;;;;;5.73;0.087;5.623;5.862;0.7;0.24;-1.49;5.54;82125;2501
03/02/2022 18:59;CACAO (POLVO);CACAO_POLVO;Normal;255/22;;NIRS DS3 F;91889831;2.13;0.01;2.12;2.149;0.68;0.33;-0.66;3.38;11.44;0.025;11.404;11.487;0.55;0.09;;11.07;;;;;;;;6.97;0.064;6.858;7.058;0.68;0.33;-0.26;6.69;82125;2501
03/02/2022 19:00;CACAO (POLVO);CACAO_POLVO;Normal;256/22;;NIRS DS3 F;91889831;2.16;0.009;2.143;2.167;0.61;0.19;-0.61;3.32;11.39;0.072;11.35;11.549;0.82;0.15;;11.08;;;;;;;;7.17;0.062;7.066;7.247;0.61;0.19;-0.08;7.04;82139;2501
03/02/2022 19:01;CACAO (POLVO);CACAO_POLVO;Normal;257/22;;NIRS DS3 F;91889831;2.13;0.004;2.127;2.14;0.69;0.22;-0.66;3.22;11.42;0.019;11.392;11.448;0.9;0.18;;11.15;;;;;;;;7.18;0.038;7.115;7.22;0.69;0.22;-0.06;7.06;82125;2501
03/02/2022 19:03;CACAO (TORTA);CACAO_TORTA;Normal;269/22;;NIRS DS3 F;91889831;1.44;0.085;1.287;1.577;0.61;0.26;-0.27;2.84;10.79;0.067;10.678;10.875;0.61;0.26;-0.66;11.19;;;;;;;;8.18;0.137;7.942;8.33;0.61;0.26;0.76;7.43;82139;2501
03/02/2022 19:04;CACAO (TORTA);CACAO_TORTA;Normal;270/22;;NIRS DS3 F;91889831;1.55;0.037;1.479;1.589;0.61;0.29;-0.04;2.87;10.43;0.034;10.377;10.478;0.61;0.29;-0.75;10.82;;;;;;;;7.87;0.099;7.669;7.955;0.61;0.29;0.48;7.29;82125;2501
03/02/2022 19:05;CACAO (TORTA);CACAO_TORTA;Normal;271/22;;NIRS DS3 F;91889831;1.88;0.04;1.842;1.948;0.77;0.46;0.67;3.96;10.17;0.069;10.064;10.27;0.77;0.46;-0.83;11.04;;;;;;;;5.81;0.1;5.667;5.988;0.77;0.46;-1.42;5.39;82139;2501
03/02/2022 19:06;CACAO (TORTA);CACAO_TORTA;Normal;272/22;;NIRS DS3 F;91889831;1.52;0.038;1.49;1.602;0.56;0.26;-0.09;2.69;10.39;0.062;10.302;10.488;0.56;0.26;-0.76;11.1;;;;;;;;8.09;0.094;7.979;8.243;0.56;0.26;0.68;7.46;82125;2501
03/02/2022 19:07;CACAO (TORTA);CACAO_TORTA;Normal;273/22;;NIRS DS3 F;91889831;1.57;0.071;1.475;1.672;0.6;0.29;0;2.63;10.3;0.063;10.226;10.409;0.6;0.29;-0.79;10.99;;;;;;;;7.95;0.176;7.68;8.184;0.6;0.29;0.55;7.46;82139;2501
03/02/2022 19:08;CACAO (TORTA);CACAO_TORTA;Normal;274/22;;NIRS DS3 F;91889831;1.59;0.045;1.522;1.642;0.56;0.28;0.04;2.74;10.56;0.046;10.495;10.606;0.56;0.28;-0.72;11.05;;;;;;;;8.06;0.096;7.909;8.165;0.56;0.28;0.65;7.47;82125;2501
03/02/2022 19:09;CACAO (TORTA);CACAO_TORTA;Normal;275/22;;NIRS DS3 F;91889831;1.51;0.04;1.461;1.553;0.63;0.33;-0.11;2.7;10.45;0.048;10.373;10.505;0.63;0.33;-0.75;10.56;;;;;;;;8;0.104;7.848;8.168;0.63;0.33;0.6;7.56;82139;2501
03/02/2022 19:10;CACAO (TORTA);CACAO_TORTA;Normal;278/22;;NIRS DS3 F;91889831;1.56;0.057;1.492;1.67;0.54;0.24;-0.01;2.82;10.5;0.043;10.444;10.551;0.54;0.24;-0.73;10.85;;;;;;;;8;0.089;7.879;8.112;0.54;0.24;0.6;7.44;82125;2501
03/02/2022 19:11;CACAO (TORTA);CACAO_TORTA;Normal;279/22;;NIRS DS3 F;91889831;1.68;0.065;1.594;1.791;0.91;0.29;0.24;2.49;11.01;0.049;10.962;11.104;0.91;0.29;-0.6;10.93;;;;;;;;5.66;0.105;5.538;5.834;0.91;0.29;-1.56;5.5;82139;2501
03/02/2022 19:16;CACAO (TORTA);CACAO_TORTA;Normal;292/22;;NIRS DS3 F;91889831;1.43;0.05;1.359;1.516;1.39;0.45;-0.29;2.28;11.19;0.058;11.107;11.272;1.39;0.45;-0.55;11.3;;;;;;;;5.63;0.149;5.443;5.904;1.39;0.45;-1.59;5.57;82125;2501
03/02/2022 19:17;CACAO (TORTA);CACAO_TORTA;Normal;293/22;;NIRS DS3 F;91889831;1.32;0.057;1.234;1.383;1.58;0.5;-0.53;2.14;11.05;0.07;10.923;11.13;1.58;0.5;-0.58;10.95;;;;;;;;5.61;0.094;5.46;5.774;1.58;0.5;-1.61;5.61;82139;2501
03/02/2022 19:18;CACAO (TORTA);CACAO_TORTA;Normal;294/22;;NIRS DS3 F;91889831;1.11;0.069;1.014;1.177;2.34;0.96;-0.98;1.75;11.35;0.074;11.259;11.47;2.34;0.96;-0.5;11.24;;;;;;;;5.75;0.054;5.676;5.817;2.34;0.96;-1.48;5.65;82125;2501
03/02/2022 19:20;CACAO (TORTA);CACAO_TORTA;Normal;295/22;;NIRS DS3 F;91889831;1.49;0.043;1.427;1.548;0.55;0.27;-0.17;2.87;11.14;0.058;11.058;11.205;0.55;0.27;-0.56;10.94;;;;;;;;7.98;0.084;7.862;8.117;0.55;0.27;0.57;7.38;82125;2501
03/02/2022 19:21;CACAO (TORTA);CACAO_TORTA;Normal;296/22;;NIRS DS3 F;91889831;1.42;0.054;1.352;1.48;0.76;0.29;-0.31;2.51;10.81;0.063;10.735;10.918;0.76;0.29;-0.65;10.56;;;;;;;;7.95;0.111;7.793;8.103;0.76;0.29;0.55;7.45;82139;2501
03/02/2022 19:22;CACAO (TORTA);CACAO_TORTA;Normal;297/22;;NIRS DS3 F;91889831;1.51;0.063;1.41;1.575;0.51;0.23;-0.12;2.92;11.02;0.031;10.971;11.044;0.51;0.23;-0.59;11.08;;;;;;;;8.04;0.106;7.885;8.166;0.51;0.23;0.63;7.45;82125;2501
03/02/2022 19:23;CACAO (TORTA);CACAO_TORTA;Normal;298/22;;NIRS DS3 F;91889831;2.09;0.059;2.014;2.171;0.92;0.61;1.12;3.98;11.38;0.045;11.303;11.433;0.92;0.61;-0.49;11.57;;;;;;;;5.9;0.07;5.77;6.007;0.92;0.61;-1.34;5.49;82139;2501
03/02/2022 19:24;CACAO (TORTA);CACAO_TORTA;Normal;299/22;;NIRS DS3 F;91889831;2;0.067;1.943;2.135;0.83;0.4;0.91;3.75;10.34;0.034;10.294;10.374;0.83;0.4;-0.78;10.54;;;;;;;;5.79;0.075;5.667;5.876;0.83;0.4;-1.45;5.54;82125;2501
03/02/2022 19:25;CACAO (TORTA);CACAO_TORTA;Normal;300/22;;NIRS DS3 F;91889831;2.06;0.051;1.968;2.124;0.79;0.39;1.05;3.72;10.64;0.043;10.594;10.694;0.79;0.39;-0.7;10.83;;;;;;;;5.83;0.092;5.715;6.002;0.79;0.39;-1.41;5.49;82139;2501
03/02/2022 19:26;CACAO (TORTA);CACAO_TORTA;Normal;301/22;;NIRS DS3 F;91889831;1.9;0.03;1.859;1.935;0.88;0.3;0.71;3.93;11.2;0.04;11.151;11.264;0.88;0.3;-0.54;11.69;;;;;;;;5.9;0.091;5.793;6.007;0.88;0.3;-1.34;5.49;82125;2501
03/02/2022 19:28;CACAO (TORTA);CACAO_TORTA;Normal;302/22;;NIRS DS3 F;91889831;2.05;0.063;1.988;2.172;0.97;0.58;1.03;3.95;11.01;0.029;10.959;11.046;0.97;0.58;-0.59;11.41;;;;;;;;5.87;0.096;5.686;5.982;0.97;0.58;-1.36;5.52;82139;2501
03/02/2022 19:37;CACAO (TORTA);CACAO_TORTA;Normal;314/22;;NIRS DS3 F;91889831;1.68;0.043;1.623;1.741;0.76;0.17;0.23;2.93;11.14;0.066;11.017;11.194;0.76;0.17;-0.56;11.71;;;;;;;;6.1;0.116;5.931;6.291;0.76;0.17;-1.16;5.69;82125;2501
03/02/2022 19:38;CACAO (TORTA);CACAO_TORTA;Normal;315/22;;NIRS DS3 F;91889831;1.59;0.03;1.55;1.629;0.8;0.15;0.04;2.93;11.17;0.062;11.11;11.284;0.8;0.15;-0.55;11.53;;;;;;;;5.99;0.129;5.79;6.108;0.8;0.15;-1.26;5.77;82139;2501
03/02/2022 19:39;CACAO (TORTA);CACAO_TORTA;Normal;316/22;;NIRS DS3 F;91889831;1.56;0.067;1.427;1.612;1.12;0.37;-0.02;2.17;10.95;0.054;10.884;11.026;1.12;0.37;-0.61;11.07;;;;;;;;5.66;0.111;5.559;5.855;1.12;0.37;-1.56;5.7;82125;2501
03/02/2022 19:40;CACAO (TORTA);CACAO_TORTA;Normal;317/22;;NIRS DS3 F;91889831;1.97;0.09;1.801;2.073;0.81;0.47;0.86;3.45;11.01;0.071;10.866;11.085;0.81;0.47;-0.6;11.63;;;;;;;;6.05;0.074;5.955;6.155;0.81;0.47;-1.2;5.63;82139;2501
03/02/2022 19:41;CACAO (TORTA);CACAO_TORTA;Normal;318/22;;NIRS DS3 F;91889831;1.92;0.069;1.822;2.035;0.83;0.42;0.74;3.54;11.18;0.029;11.144;11.222;0.83;0.42;-0.55;11.57;;;;;;;;6.03;0.081;5.925;6.141;0.83;0.42;-1.22;5.62;82125;2501
03/02/2022 19:42;CACAO (TORTA);CACAO_TORTA;Normal;319/22;;NIRS DS3 F;91889831;1.87;0.053;1.806;1.936;0.82;0.47;0.65;3.51;11.23;0.045;11.147;11.284;0.82;0.47;-0.54;11.7;;;;;;;;5.94;0.092;5.798;6.096;0.82;0.47;-1.31;5.56;82139;2501
03/02/2022 19:43;CACAO (TORTA);CACAO_TORTA;Normal;320/22;;NIRS DS3 F;91889831;1.96;0.057;1.866;2.028;0.82;0.51;0.84;3.34;11;0.036;10.958;11.057;0.82;0.51;-0.6;11.63;;;;;;;;5.98;0.044;5.908;6.017;0.82;0.51;-1.27;5.58;82125;2501
03/02/2022 19:44;CACAO (TORTA);CACAO_TORTA;Normal;321/22;;NIRS DS3 F;91889831;1.89;0.069;1.812;1.989;0.85;0.42;0.68;3.39;10.98;0.056;10.921;11.065;0.85;0.42;-0.6;11.56;;;;;;;;5.81;0.12;5.632;5.963;0.85;0.42;-1.42;5.55;82139;2501
03/02/2022 19:45;CACAO (TORTA);CACAO_TORTA;Normal;322/22;;NIRS DS3 F;91889831;1.9;0.036;1.847;1.947;0.83;0.44;0.71;3.39;11.14;0.056;11.067;11.243;0.83;0.44;-0.56;11.37;;;;;;;;6.05;0.102;5.951;6.225;0.83;0.44;-1.2;5.62;82125;2501
03/02/2022 19:46;CACAO (TORTA);CACAO_TORTA;Normal;323/22;;NIRS DS3 F;91889831;1.92;0.048;1.816;1.959;0.63;0.42;0.75;3.5;10.86;0.033;10.789;10.898;0.63;0.42;-0.64;11.12;;;;;;;;5.85;0.067;5.769;5.919;0.63;0.42;-1.38;5.42;82139;2501
04/02/2022 16:43;CACAO (POLVO);CACAO_POLVO;Normal;377/22;;NIRS DS3 F;91889831;2.18;0.007;2.173;2.192;0.74;0.15;-0.57;3.26;11.3;0.017;11.273;11.32;1.01;0.11;;;;;;;;;;6.83;0.058;6.739;6.892;0.74;0.15;-0.39;6.67;82125;2501
04/02/2022 16:45;CACAO (POLVO);CACAO_POLVO;Normal;378/22;;NIRS DS3 F;91889831;2.07;0.017;2.032;2.082;0.85;0.27;-0.79;3.22;11;0.071;10.991;11.142;0.96;0.06;;;;;;;;;;6.72;0.037;6.656;6.755;0.85;0.27;-0.49;6.6;82125;2501
04/02/2022 16:46;CACAO (POLVO);CACAO_POLVO;Normal;379/22;;NIRS DS3 F;91889831;2.23;0.011;2.21;2.243;0.67;0.27;-0.48;3.33;11.08;0.023;11.051;11.118;0.34;0;;;;;;;;;;5.78;0.059;5.681;5.848;0.67;0.27;-1.36;5.53;82125;2501
04/02/2022 16:47;CACAO (POLVO);CACAO_POLVO;Normal;380/22;;NIRS DS3 F;91889831;2.36;0.008;2.35;2.376;0.76;0.24;-0.23;3.56;11.17;0.059;11.127;11.314;0.42;0.07;;;;;;;;;;6.78;0.065;6.69;6.886;0.76;0.24;-0.44;6.61;82125;2501
04/02/2022 16:49;CACAO (POLVO);CACAO_POLVO;Normal;381/22;;NIRS DS3 F;91889831;2.4;0.01;2.381;2.407;0.94;0.33;-0.16;3.59;11.11;0.012;11.104;11.134;0.45;0.09;;;;;;;;;;6.74;0.047;6.652;6.793;0.94;0.33;-0.47;6.62;82125;2501
04/02/2022 16:50;CACAO (POLVO);CACAO_POLVO;Normal;382/22;;NIRS DS3 F;91889831;2.2;0.01;2.185;2.214;0.7;0.24;-0.52;3.22;11.48;0.02;11.458;11.518;0.89;0.23;;;;;;;;;;7.17;0.061;7.092;7.283;0.7;0.24;-0.07;6.92;82125;2501
04/02/2022 16:58;CACAO (TORTA);CACAO_TORTA;Normal;384/22;;NIRS DS3 F;91889831;1.77;0.048;1.725;1.87;0.56;0.4;0.44;3.4;10.79;0.022;10.772;10.837;0.56;0.4;-0.66;;;;;;;;;5.69;0.175;5.496;5.997;0.56;0.4;-1.53;5.4;82125;2501
04/02/2022 16:59;CACAO (TORTA);CACAO_TORTA;Normal;385/22;;NIRS DS3 F;91889831;2.08;0.047;2.004;2.13;1.11;0.5;1.09;3.75;10.26;0.073;10.145;10.333;1.11;0.5;-0.8;;;;;;;;;5.84;0.132;5.667;5.998;1.11;0.5;-1.4;5.49;82139;2501
04/02/2022 17:01;CACAO (TORTA);CACAO_TORTA;Normal;386/22;;NIRS DS3 F;91889831;1.94;0.04;1.88;1.982;0.68;0.32;0.78;3.77;10.36;0.033;10.33;10.421;0.68;0.32;-0.77;;;;;;;;;5.78;0.099;5.662;5.902;0.68;0.32;-1.45;5.46;82125;2501
04/02/2022 17:02;CACAO (TORTA);CACAO_TORTA;Normal;387/22;;NIRS DS3 F;91889831;1.53;0.05;1.468;1.582;0.82;0.2;-0.08;2.2;11.19;0.04;11.126;11.255;0.82;0.2;-0.55;;;;;;;;;5.81;0.041;5.754;5.874;0.82;0.2;-1.43;5.51;82139;2501
04/02/2022 17:03;CACAO (TORTA);CACAO_TORTA;Normal;388/22;;NIRS DS3 F;91889831;1.49;0.037;1.429;1.543;0.57;0.26;-0.16;2.32;11.3;0.049;11.204;11.342;0.57;0.26;-0.52;;;;;;;;;5.82;0.099;5.702;5.96;0.57;0.26;-1.42;5.57;82125;2501
04/02/2022 17:04;CACAO (TORTA);CACAO_TORTA;Normal;389/22;;NIRS DS3 F;91889831;1.49;0.051;1.414;1.567;0.83;0.21;-0.16;2.16;11.14;0.046;11.085;11.206;0.83;0.21;-0.56;;;;;;;;;5.77;0.132;5.589;5.98;0.83;0.21;-1.46;5.58;82139;2501
04/02/2022 17:05;CACAO (TORTA);CACAO_TORTA;Normal;390/22;;NIRS DS3 F;91889831;1.58;0.053;1.49;1.637;0.74;0.18;0.02;2.91;11.44;0.042;11.395;11.499;0.74;0.18;-0.48;;;;;;;;;5.79;0.074;5.708;5.887;0.74;0.18;-1.44;5.55;82125;2501
04/02/2022 17:06;CACAO (TORTA);CACAO_TORTA;Normal;391/22;;NIRS DS3 F;91889831;1.81;0.056;1.753;1.883;0.6;0.48;0.51;3.22;10.82;0.03;10.776;10.862;0.6;0.48;-0.65;;;;;;;;;5.8;0.056;5.713;5.871;0.6;0.48;-1.44;5.44;82139;2501
04/02/2022 17:07;CACAO (TORTA);CACAO_TORTA;Normal;392/22;;NIRS DS3 F;91889831;1.87;0.064;1.786;1.969;0.56;0.34;0.65;3.66;10.87;0.069;10.766;10.994;0.56;0.34;-0.63;;;;;;;;;5.84;0.086;5.703;5.926;0.56;0.34;-1.4;5.43;82125;2501
04/02/2022 17:08;CACAO (TORTA);CACAO_TORTA;Normal;393/22;;NIRS DS3 F;91889831;1.86;0.037;1.814;1.912;0.9;0.53;0.63;3.79;10.72;0.044;10.668;10.778;0.9;0.53;-0.67;;;;;;;;;6.03;0.068;5.948;6.146;0.9;0.53;-1.22;5.64;82139;2501
04/02/2022 17:09;CACAO (TORTA);CACAO_TORTA;Normal;394/22;;NIRS DS3 F;91889831;1.85;0.044;1.816;1.944;0.81;0.4;0.59;4;11.03;0.051;10.982;11.129;0.81;0.4;-0.59;;;;;;;;;6.01;0.092;5.882;6.153;0.81;0.4;-1.24;5.61;82125;2501
07/02/2022 14:58;CACAO (TORTA);CACAO_TORTA;Normal;414/22;;NIRS DS3 F;91889831;1.98;0.061;1.902;2.07;0.57;0.31;0.89;3.77;10.97;0.068;10.862;11.07;0.57;0.31;-0.61;;;;;;;;;5.84;0.105;5.639;5.986;0.57;0.31;-1.39;5.48;82125;2501
07/02/2022 15:00;CACAO (TORTA);CACAO_TORTA;Normal;415/22;;NIRS DS3 F;91889831;2;0.045;1.921;2.046;0.95;0.57;0.93;3.8;10.43;0.027;10.402;10.468;0.95;0.57;-0.75;;;;;;;;;5.88;0.149;5.682;6.077;0.95;0.57;-1.36;5.52;82125;2501
07/02/2022 15:05;CACAO (TORTA);CACAO_TORTA;Normal;418/22;;NIRS DS3 F;91889831;2.03;0.053;1.949;2.093;0.89;0.44;0.99;3.88;11.4;0.041;11.339;11.447;0.89;0.44;-0.49;;;;;;;;;5.85;0.104;5.751;6.057;0.89;0.44;-1.38;5.54;82125;2501
07/02/2022 15:08;CACAO (TORTA);CACAO_TORTA;Normal;419/22;;NIRS DS3 F;91889831;1.84;0.053;1.776;1.923;0.83;0.33;0.59;3.98;10.55;0.051;10.467;10.61;0.83;0.33;-0.72;;;;;;;;;5.99;0.099;5.789;6.097;0.83;0.33;-1.26;5.55;82125;2501
07/02/2022 15:11;CACAO (TORTA);CACAO_TORTA;Normal;420/22;;NIRS DS3 F;91889831;1.77;0.047;1.709;1.855;0.76;0.41;0.44;3.93;11.88;0.043;11.818;11.947;0.76;0.41;-0.36;;;;;;;;;5.9;0.14;5.704;6.142;0.76;0.41;-1.34;5.51;82125;2501
07/02/2022 15:13;CACAO (TORTA);CACAO_TORTA;Normal;421/22;;NIRS DS3 F;91889831;1.99;0.048;1.93;2.061;0.94;0.43;0.9;3.96;10.69;0.067;10.592;10.793;0.94;0.43;-0.68;;;;;;;;;5.96;0.061;5.87;6.058;0.94;0.43;-1.29;5.52;82125;2501
07/02/2022 15:18;CACAO (POLVO);CACAO_POLVO;Normal;395/22;;NIRS DS3 F;91889831;2.23;0.006;2.228;2.245;0.69;0.19;-0.47;3.41;11.51;0.027;11.513;11.584;0.78;0.2;;;;;;;;;;7.25;0.061;7.156;7.329;0.69;0.19;-0.01;6.91;82125;2501
07/02/2022 15:28;CACAO (POLVO);CACAO_POLVO;Normal;396/22;;NIRS DS3 F;91889831;2.24;0.005;2.228;2.243;0.64;0.19;-0.46;3.35;11.4;0.026;11.374;11.448;0.66;0.03;;;;;;;;;;6.91;0.048;6.857;6.985;0.64;0.19;-0.32;6.58;82125;2501
07/02/2022 15:32;CACAO (POLVO);CACAO_POLVO;Normal;400/22;;NIRS DS3 F;91889831;2.14;0.007;2.128;2.149;0.73;0.19;-0.65;3.25;11.5;0.025;11.45;11.517;0.78;0.24;;;;;;;;;;7.25;0.052;7.199;7.354;0.73;0.19;-0.01;6.97;82125;2501
07/02/2022 15:35;CACAO (POLVO);CACAO_POLVO;Normal;409/22;;NIRS DS3 F;91889831;1.96;0.008;1.95;1.973;0.73;0.17;-0.98;2.89;11.39;0.084;11.228;11.418;0.96;0.19;;;;;;;;;;7.8;0.078;7.671;7.883;0.73;0.17;0.5;7.79;82125;2501
08/02/2022 14:06;CACAO (TORTA);CACAO_TORTA;Normal;435/22;;NIRS DS3 F;91889831;1.79;0.044;1.737;1.841;0.66;0.45;0.46;3.45;11.11;0.028;11.075;11.153;0.66;0.45;-0.57;;;;;;;;;5.71;0.096;5.561;5.875;0.66;0.45;-1.52;5.36;82125;2501
08/02/2022 14:09;CACAO (TORTA);CACAO_TORTA;Normal;436/22;;NIRS DS3 F;91889831;1.84;0.042;1.789;1.893;0.99;0.4;0.59;3.7;10.92;0.057;10.858;11.014;0.99;0.4;-0.62;;;;;;;;;5.73;0.136;5.523;5.873;0.99;0.4;-1.5;5.44;82125;2501
08/02/2022 14:12;CACAO (TORTA);CACAO_TORTA;Normal;437/22;;NIRS DS3 F;91889831;1.99;0.029;1.942;2.021;0.78;0.32;0.9;3.93;10.74;0.048;10.701;10.809;0.78;0.32;-0.67;;;;;;;;;6.02;0.16;5.758;6.2;0.78;0.32;-1.23;5.53;82125;2501
08/02/2022 14:15;CACAO (TORTA);CACAO_TORTA;Normal;438/22;;NIRS DS3 F;91889831;1.78;0.031;1.751;1.828;0.51;0.38;0.46;3.06;11.25;0.037;11.217;11.319;0.51;0.38;-0.53;;;;;;;;;5.75;0.139;5.603;6.002;0.51;0.38;-1.48;5.42;82125;2501
08/02/2022 14:19;CACAO (TORTA);CACAO_TORTA;Normal;439/22;;NIRS DS3 F;91889831;1.86;0.037;1.794;1.905;0.79;0.32;0.63;3.87;11.29;0.061;11.195;11.354;0.79;0.32;-0.52;;;;;;;;;5.82;0.059;5.771;5.94;0.79;0.32;-1.42;5.35;82125;2501
08/02/2022 14:21;CACAO (TORTA);CACAO_TORTA;Normal;440/22;;NIRS DS3 F;91889831;2;0.043;1.954;2.074;0.88;0.44;0.91;3.99;11.53;0.026;11.487;11.567;0.88;0.44;-0.45;;;;;;;;;5.95;0.086;5.83;6.062;0.88;0.44;-1.29;5.54;82125;2501
